,OBJECTID,UNITID,AGENCY,FIRENAME,FIRENUM,ACRES,YEAR,CAUSE,SHAPEAREA,SHAPELEN,centroid,nearestStation,start,end,maxTmp,minTmp,avgTmp,avgPrec,avgHdd,avgCdd
613,614,WACOA,COLVILLE AGENCY,RATTLESNAKE,180090,3083.96335572,2018,UNKNOWN,134336906.426057,50445.200890183005,POINT (-118.4188478569428 47.85671128112679),"(-121.067222, 48.732778)",2018-07-13,2018-07-15 00:00:00,144147.66666666666,104591.66666666667,124369.66666666667,413.05999999999466,41463.666666666664,2310.3333333333335
614,615,WANES,WA DNR - NE REGION,UPRIVER BEACON,1637,98.28796453,2018,HUMAN,4281406.609434,10700.4144578208,POINT (-117.3162201666656 47.70036564210299),"(-121.067222, 48.732778)",2018-07-17,2018-07-19 00:00:00,144147.66666666666,104591.66666666667,124369.66666666667,413.05999999999466,41463.666666666664,2310.3333333333335
615,616,WAWFS,WA FIRE SERVICE,BUCKSHOT,359,908.48700175,2018,HUMAN,39573535.5015515,46859.312200525295,POINT (-119.9440334576108 46.71109908845621),"(-121.333333, 47.283333)",2018-07-19,2018-07-21 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
616,617,WAMCR,MID COLUMBIA NWR,L RD SW,356,21619.00452206,2018,HUMAN,941720070.089269,153185.258002746,POINT (-119.6300876816084 46.69000955603671),"(-121.333333, 47.283333)",2018-07-19,2018-07-21 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
617,618,WASES,WA DNR - SE REGION,BOYLSTON,355,71694.42950133,2018,HUMAN,3122996857.05295,303287.808952884,POINT (-120.0732170462235 46.86446367799608),"(-121.333333, 47.283333)",2018-07-19,2018-07-22 00:00:00,70720.75,52512.25,61616.5,316.44499999999823,32853.25,403.0
618,619,WAWFS,WA FIRE SERVICE,LOCUST GROVE,908,1764.7342704,2018,HUMAN,76871517.331477,60814.242748817,POINT (-119.3399175366327 46.14489917258076),"(-121.333333, 47.283333)",2018-07-21,2018-07-23 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
619,620,WASES,WA DNR - SE REGION,TURTLE ROCK,388,716.64395616,2018,UNKNOWN,31216885.8626005,22891.945423823,POINT (-120.2445492536309 47.540826417794),"(-121.333333, 47.283333)",2018-07-24,2018-07-25 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
620,621,WASES,WA DNR - SE REGION,CHELAN HILLS,399,1842.22377485,2018,UNKNOWN,80246946.64368,46322.5959954243,POINT (-119.9663427709738 47.78104153451012),"(-121.333333, 47.283333)",2018-07-27,2018-07-28 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
621,622,WASPD,SPOKANE BLM,WARNER GULCH,20578,471.69384225,2018,UNKNOWN,20546901.580407,22718.1160184545,POINT (-117.2900994185488 46.21937306826083),"(-121.333333, 47.283333)",2018-07-28,2018-07-31 00:00:00,70720.75,52512.25,61616.5,316.44499999999823,32853.25,403.0
622,623,ORCGF,COLUMBIA RG NSA,MILEPOST 90,461,9950.68937637,2018,UNKNOWN,433450295.428331,134150.822720752,POINT (-120.939330840867 45.68075056436916),"(-121.67333064, 46.602330924)",2018-07-31,2018-08-02 00:00:00,141047.66666666666,95530.66666666667,118289.16666666667,360.8799999999971,35061.333333333336,1429.0
623,624,WASES,WA DNR - SE REGION,NAVARRE,455,150.97352905,2018,LIGHTNING,6576380.6199135,12895.7417886048,POINT (-120.186054910843 47.798103749697),"(-121.333333, 47.283333)",2018-07-31,2018-08-02 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
624,625,WASPD,SPOKANE BLM,HWY 24 COMMAND,447,1124.67702208,2018,UNKNOWN,48990735.1182165,35828.1186123385,POINT (-120.1399819070264 46.51268360204134),"(-121.333333, 47.283333)",2018-07-30,2018-07-31 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
625,626,WANES,WA DNR - NE REGION,SHEEP CREEK,1773,459.41399417,2018,UNKNOWN,20011993.537886,26124.6734057128,POINT (-117.8426504550012 48.95608473650145),"(-121.067222, 48.732778)",2018-07-30,2018-08-06 00:00:00,54055.375,39221.875,46638.625,154.897499999998,15548.875,866.375
626,627,WASPD,SPOKANE BLM,RAGGED BUTTE,490,1286.64147246,2018,UNKNOWN,56045878.356054,37698.6930281295,POINT (-119.4517522156657 47.9808026933688),"(-121.067222, 48.732778)",2018-08-06,2018-08-08 00:00:00,144147.66666666666,104591.66666666667,124369.66666666667,413.05999999999466,41463.666666666664,2310.3333333333335
627,628,WANES,WA DNR - NE REGION,ANGEL SPRINGS,1801,5050.16234872,2018,HUMAN,219984191.970974,123830.945189438,POINT (-118.0327090601291 47.77452448146855),"(-121.067222, 48.732778)",2018-08-02,2018-08-09 00:00:00,54055.375,39221.875,46638.625,154.897499999998,15548.875,866.375
628,629,WAOWF,OKAN-WEN NF,DOE FALLS,526,6.0372354,2018,LIGHTNING,262980.9219045,1944.1659149897303,POINT (-120.173451329857 48.68330288692584),"(-121.067222, 48.732778)",2018-08-11,2018-08-11 00:00:00,432443.0,313775.0,373109.0,1239.179999999984,124391.0,6931.0
629,630,WAOWF,OKAN-WEN NF,DOE,525,16.16448527,2018,LIGHTNING,704122.161819,3453.61192670767,POINT (-120.1651183383656 48.68020379321454),"(-121.067222, 48.732778)",2018-08-11,2018-08-11 00:00:00,432443.0,313775.0,373109.0,1239.179999999984,124391.0,6931.0
630,631,WAOWF,OKAN-WEN NF,BOULDER CREEK,529,6.83147228,2018,LIGHTNING,297577.7423055,2118.03286487031,POINT (-120.1369037107718 48.60112956502366),"(-121.067222, 48.732778)",2018-07-29,2018-08-11 00:00:00,30888.785714285714,22412.5,26650.64285714286,88.51285714285599,8885.07142857143,495.07142857142856
631,632,WASPD,SPOKANE BLM,SADDLE MOUNTAIN,468,1851.42994258,2018,HUMAN,80647965.7060575,51924.2966198644,POINT (-119.3200699926845 46.74530656202746),"(-121.333333, 47.283333)",2018-08-02,2018-08-03 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
632,633,WAOWF,OKAN-WEN NF,WHITEPINE,442,9.73590295,2018,LIGHTNING,424094.2363315,5045.113419952851,POINT (-121.0051356230317 47.73322738221064),"(-121.333333, 47.283333)",2018-07-29,2018-08-14 00:00:00,16640.176470588234,12355.823529411764,14498.0,74.45764705882311,7730.176470588235,94.82352941176471
633,634,WACOF,COLVILLE NF,GRIZZ,1901,5.79558408,2018,LIGHTNING,252454.632784,2003.20399678303,POINT (-118.0671238270083 48.91373554644233),"(-121.067222, 48.732778)",2018-08-11,2018-08-12 00:00:00,216221.5,156887.5,186554.5,619.589999999992,62195.5,3465.5
634,635,WAOWF,OKAN-WEN NF,LOST,486,79.38942942,2018,UNKNOWN,3458189.712898,12604.5099450567,POINT (-120.6368464543974 47.89962108860082),"(-121.333333, 47.283333)",2018-08-05,2018-08-21 00:00:00,16640.176470588234,12355.823529411764,14498.0,74.45764705882311,7730.176470588235,94.82352941176471
635,636,WAOLF,OLYMPIC NF,MAPLE,207,2154.36549938,2018,UNKNOWN,93843785.776878,112286.235381432,POINT (-123.1428789394463 47.58409163974513),"(-123.25, 47.474664)",2018-08-04,2018-08-21 00:00:00,24040.055555555555,17489.0,20764.527777777777,96.05722222222144,5728.111111111111,142.27777777777777
636,637,WANES,WA DNR - NE REGION,BOYDS,1909,4660.00314949,2018,HUMAN,202988925.233667,131602.002910393,POINT (-118.1505471818018 48.63868890689025),"(-121.067222, 48.732778)",2018-08-11,2018-08-27 00:00:00,25437.823529411766,18457.352941176472,21947.58823529412,72.89294117646965,7317.117647058823,407.70588235294116
637,638,WAWFS,WA FIRE SERVICE,CRYSTAL,585,2610.61808322,2018,HUMAN,113718068.831571,90790.9471987562,POINT (-120.202445747632 47.43068884760391),"(-121.333333, 47.283333)",2018-09-01,2018-09-02 00:00:00,41.460208119595485,30.78543162831599,36.12281987395574,0.18551663491132828,19.260296057452734,0.23625970980507108
638,639,WACOF,COLVILLE NF,HORNS MOUNTAIN,1907,5902.00420765,2018,LIGHTNING,257090274.92094,168859.602014769,POINT (-118.0482831720225 48.98171085938426),"(-121.067222, 48.732778)",2018-08-11,2018-09-01 00:00:00,63.57586004116436,46.129814760364596,54.85283740076448,0.1821787709497183,18.287415466039402,1.0189650102910908
639,640,WAGPF,GIFFORD PINCHOT NF,CLEAR FORK,521,73.97606088,2018,LIGHTNING,3222384.3225605,9879.390792376389,POINT (-121.440818657729 46.57645323132614),"(-121.67333064, 46.602330924)",2018-08-08,2018-08-30 00:00:00,18397.521739130436,12460.521739130434,15429.021739130434,47.07130434782571,4573.217391304348,186.3913043478261
640,641,WAOWF,OKAN-WEN NF,MIRIAM,433,4577.00670692,2018,UNKNOWN,199373614.656502,163320.861140165,POINT (-121.3644567068489 46.5924898077562),"(-121.67333064, 46.602330924)",2018-07-30,2018-08-30 00:00:00,13223.21875,8956.0,11089.609375,33.832499999999726,3287.0,133.96875
641,642,WAYAA,BIA - YAKIMA,MENINICK PASS,127,5000.15559588,2018,LIGHTNING,217805906.530163,77147.3645145497,POINT (-120.6205036838786 46.28829856444009),"(-121.67333064, 46.602330924)",2018-08-16,2018-09-04 00:00:00,22270.684210526317,15083.78947368421,18677.236842105263,56.981052631578486,5536.0,225.6315789473684
642,643,WAYAA,BIA - YAKIMA,MILE MARKER 44,143,1792.93979538,2018,HUMAN,78100145.085338,51433.3378243817,POINT (-120.5262471471133 46.14741616972871),"(-121.67333064, 46.602330924)",2018-09-01,2018-09-04 00:00:00,61.99897435897436,41.99150183150183,51.99523809523809,0.15862857142857015,15.411575091575092,0.6281318681318682
643,644,WAOWF,OKAN-WEN NF,BANNOCK LAKES,415,498.35466365,2018,UNKNOWN,21708242.315494,36997.0414705432,POINT (-120.9361456386933 48.26089461510814),"(-121.067222, 48.732778)",2018-07-28,2018-09-04 00:00:00,11380.078947368422,8257.236842105263,9818.657894736842,32.60999999999958,3273.4473684210525,182.39473684210526
644,645,WASPD,SPOKANE BLM,ELM,549,2078.5102549,2018,UNKNOWN,90539544.5441325,41720.1558625326,POINT (-118.9836806015232 46.44848468240001),"(-121.333333, 47.283333)",2018-08-17,2018-09-08 00:00:00,12858.318181818182,9547.681818181818,11203.0,57.53545454545422,5973.318181818182,73.27272727272727
645,646,WAOWF,OKAN-WEN NF,HOLMAN,543,299.20890627,2018,UNKNOWN,13033487.8228125,51885.3045955245,POINT (-120.7438048355848 48.82917920894681),"(-121.067222, 48.732778)",2018-08-16,2018-09-09 00:00:00,18018.458333333332,13073.958333333334,15546.208333333334,51.63249999999933,5182.958333333333,288.7916666666667
646,647,WAMCR,MID COLUMBIA NWR,WAHLUKE SLOPE,605,11704.17816733,2018,LIGHTNING,509831961.634854,122483.565144547,POINT (-119.4743539032505 46.77442755114355),"(-121.333333, 47.283333)",2018-09-07,2018-09-09 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
647,648,WAOWF,OKAN-WEN NF,COUGAR CREEK,419,41416.33814431,2018,LIGHTNING,1804088473.19045,535796.7033023579,POINT (-120.4879446974348 47.812228029511),"(-121.333333, 47.283333)",2018-07-29,2018-09-11 00:00:00,6429.159090909091,4773.840909090909,5601.5,28.76772727272711,2986.659090909091,36.63636363636363
648,649,WAWFS,WA FIRE SERVICE,GLADE CREEK,616,12835.61550331,2018,UNKNOWN,559117174.848844,205985.201348444,POINT (-119.9224046162078 46.07108449648985),"(-121.67333064, 46.602330924)",2018-09-08,2018-09-09 00:00:00,211571.5,143296.0,177433.75,541.3199999999956,52592.0,2143.5
649,650,WAMSF,MT. BAKER-SNOQ NF,WRONG CREEK,154,423.52720839,2018,LIGHTNING,18448771.4019695,34059.916106598,POINT (-121.7115105151502 47.02133678812479),"(-121.726906, 46.879967)",2018-07-24,2018-09-09 00:00:00,6170.446808510638,4327.595744680851,5249.021276595745,50.25446808510616,3577.404255319149,13.297872340425531
650,651,WAOWF,OKAN-WEN NF,IRON WEST,609,8.25704508,2018,UNKNOWN,359675.444784,3249.1806265097302,POINT (-120.7234542685181 47.33881907230833),"(-121.333333, 47.283333)",2018-09-08,2018-09-09 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
651,652,WAOWF,OKAN-WEN NF,IRON EAST,610,32.10046761,2018,UNKNOWN,1398290.7760995,7540.844805762941,POINT (-120.6894781548298 47.34363704454511),"(-121.333333, 47.283333)",2018-09-08,2018-09-09 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
652,653,WAOWF,OKAN-WEN NF,MCLEOD,522,22875.4809779,2018,LIGHTNING,996451965.57745,784746.2260152689,POINT (-120.3484561644694 48.70201987652484),"(-121.067222, 48.732778)",2018-08-11,2018-09-12 00:00:00,13513.84375,9805.46875,11659.65625,38.7243749999995,3887.21875,216.59375
653,654,WANCP,NORTH CASCADES NP,ARCTIC JIM,222,347.18864558,2018,LIGHTNING,15123476.9074425,18124.4627295709,POINT (-121.1476763724493 48.89512541229562),"(-121.150556, 48.715556)",2018-08-06,2018-08-15 00:00:00,43949.6,30835.7,37392.65,157.936999999998,12245.3,562.2
654,655,WAOWF,OKAN-WEN NF,CRESCENT MOUNTAIN,428,51972.41205121,2018,LIGHTNING,2263909213.28685,1049748.81879442,POINT (-120.4658447031927 48.36769613200903),"(-121.067222, 48.732778)",2018-07-29,2018-09-16 00:00:00,8825.367346938776,6403.571428571428,7614.469387755102,25.289387755101714,2538.591836734694,141.44897959183675
655,656,WAWFS,WA FIRE SERVICE,WAGON WHEEL,587,4046.18642129,2018,HUMAN,176251175.50449,82502.01916287979,POINT (-119.5113936267699 46.34927610288779),"(-121.333333, 47.283333)",2018-09-01,2018-09-03 00:00:00,41.45413247362251,30.780920281359908,36.11752637749121,0.18548944900351597,19.257473622508794,0.23622508792497068
656,657,WASPD,SPOKANE BLM,WEBER CANYON,315,543.8405084,2018,HUMAN,23689597.7871225,43280.5795057944,POINT (-119.4523423156583 46.21305971475262),"(-121.333333, 47.283333)",2018-07-13,2018-07-14 00:00:00,141441.5,105024.5,123233.0,632.8899999999965,65706.5,806.0
657,658,WASES,WA DNR - SE REGION,STORMY CREEK,243,64.86872812,2018,UNKNOWN,2825670.4942425,8128.48580822503,POINT (-120.4242810771173 47.83546697810041),"(-121.333333, 47.283333)",2018-07-01,2018-07-12 00:00:00,23573.583333333332,17504.083333333332,20538.833333333332,105.48166666666607,10951.083333333334,134.33333333333334
658,659,WACOA,COLVILLE AGENCY,LITTLE SNAKE RIVER,180169,246.91932926,2018,UNKNOWN,10755762.9594645,18694.951068807102,POINT (-118.956094841739 48.2110511637041),"(-121.067222, 48.732778)",2018-09-26,2018-09-27 00:00:00,216221.5,156887.5,186554.5,619.589999999992,62195.5,3465.5
659,660,WAMSF,MT. BAKER-SNOQ NF,LITTLE FORK,267,426.88910327,2018,LIGHTNING,18595214.9572095,22016.2970167014,POINT (-121.4518528895003 48.96258583616279),"(-121.23, 48.67)",2018-08-17,2018-08-24 00:00:00,55339.25,40148.375,47743.8125,201.75124999999767,14371.0,741.625
660,661,WAYAA,BIA - YAKIMA,HAWK FIRE,119,624.28747841,2018,HUMAN,27193853.7840185,30335.311160908,POINT (-120.756363984322 46.36660562697072),"(-121.67333064, 46.602330924)",2018-08-10,2018-10-16 00:00:00,6315.567164179104,4277.492537313433,5296.5298507462685,16.15880597014912,1569.910447761194,63.985074626865675
662,663,WASPD,SPOKANE BLM,SHOOTING RANGE,202,206.35395353,2018,UNKNOWN,8988742.260891,12635.776146014201,POINT (-119.4766292648431 46.35380016889649),"(-121.333333, 47.283333)",2018-06-24,2018-06-24 00:00:00,282883.0,210049.0,246466.0,1265.779999999993,131413.0,1612.0
663,664,WASES,WA DNR - SE REGION,CONRAD,244,4582.42957476,2018,UNKNOWN,199609833.834951,104163.5540756,POINT (-120.6620326726429 46.74853805404623),"(-121.333333, 47.283333)",2018-07-01,2018-07-03 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
664,665,WASPD,SPOKANE BLM,243 COMMAND,130,20426.77133731,2019,UNDER INVESTIGATION,889786600.296368,238668.356050128,POINT (-119.7839430202444 46.85378979844081),"(-121.333333, 47.283333)",2019-06-03,2019-06-13 00:00:00,25716.636363636364,19095.363636363636,22406.0,115.07090909090844,11946.636363636364,146.54545454545453
665,666,WASES,WA DNR - SE REGION,PIPELINE,324,6514.95420571,2019,UNKNOWN,283790270.036461,91390.12892360949,POINT (-120.5324598684056 46.80620026670585),"(-121.333333, 47.283333)",2019-07-23,2019-07-29 00:00:00,40411.857142857145,30007.0,35209.42857142857,180.82571428571327,18773.285714285714,230.28571428571428
666,667,WAYAA,BIA - YAKIMA,KUSSHI CREEK,079,1074.99052634,2019,LIGHTNING,46826400.021372,36994.2301746177,POINT (-120.6835284707584 46.06493874722945),"(-121.67333064, 46.602330924)",2019-07-23,2019-07-27 00:00:00,84628.6,57318.4,70973.5,216.52799999999826,21036.8,857.4
667,668,WAOWF,OKAN-WEN NF,LEFT HAND,304,3462.67446203,2019,LIGHTNING,150833496.230375,66804.5241444136,POINT (-120.9758447192818 46.91747930339685),"(-121.333333, 47.283333)",2019-07-23,2019-08-04 00:00:00,21760.23076923077,16157.615384615385,18958.923076923078,97.36769230769177,10108.692307692309,124.0
668,669,WACOA,COLVILLE AGENCY,WILLIAMS FLATS,190106,44378.77008542,2019,UNDER INVESTIGATION,1933131492.37169,393988.004734351,POINT (-118.4901628412404 47.97166183907127),"(-121.067222, 48.732778)",2019-08-02,2019-08-26 00:00:00,63.67883964070093,46.20453541451921,54.94168752761007,0.18247386246502487,18.317037255190694,1.0206155205418936
669,670,WAOWF,OKAN-WEN NF,DEVORE CREEK,362,630.67678106,2019,LIGHTNING,27472170.6938625,76246.5043766541,POINT (-120.7276409608557 48.26685883714892),"(-121.067222, 48.732778)",2019-07-26,2019-08-30 00:00:00,12355.514285714286,8965.0,10660.257142857143,35.4051428571424,3554.0285714285715,198.02857142857144
670,671,WAOWF,OKAN-WEN NF,SOUTH FORK CREEK,320,175.72008673,2019,LIGHTNING,7654336.3605415,29069.3587608886,POINT (-120.8857073100061 47.66288252454538),"(-121.333333, 47.283333)",2019-07-23,2019-09-04 00:00:00,6578.674418604651,4884.860465116279,5731.767441860465,29.436744186046347,3056.1162790697676,37.48837209302326
671,672,WAOLP,OLYMPIC NF,MT DANA,185,42.74724675,2019,LIGHTNING,1862062.6199425,8343.92991295196,POINT (-123.4954779591505 47.78936440001478),"(-123.25, 47.474664)",2019-08-31,2019-09-08 00:00:00,48080.11111111111,34978.0,41529.055555555555,192.11444444444288,11456.222222222223,284.55555555555554
672,673,WACOA,COLVILLE AGENCY,ELMER CITY,19067,2019.3475577,2019,HUMAN,87962427.762554,58314.3036234701,POINT (-118.9414662333102 48.06504722110123),"(-121.067222, 48.732778)",2019-06-23,2019-06-25 00:00:00,144147.66666666666,104591.66666666667,124369.66666666667,413.05999999999466,41463.666666666664,2310.3333333333335
673,674,WASPD,SPOKANE BLM,POWERLINE,270,7723.37951928,2019,UNKNOWN,336429066.139341,89264.3674490727,POINT (-119.8537668557748 46.77798467460158),"(-121.333333, 47.283333)",2019-07-14,2019-07-17 00:00:00,70720.75,52512.25,61616.5,316.44499999999823,32853.25,403.0
674,675,WAMCR,MID COLUMBIA NWR,COLD CREEK,282,41711.70535344,2019,UNKNOWN,1816954617.35545,239583.175466777,POINT (-119.6903905231237 46.47395151470186),"(-121.333333, 47.283333)",2019-07-18,2019-07-20 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
675,676,WAWFS,WA FIRE SERVICE,JUNIPER WIND TOWER,293,242.06357292,2019,UNKNOWN,10544247.0592145,18767.383424881402,POINT (-120.221448455585 45.8865229948048),"(-121.67333064, 46.602330924)",2019-07-20,2019-07-22 00:00:00,141047.66666666666,95530.66666666667,118289.16666666667,360.8799999999971,35061.333333333336,1429.0
676,677,WANES,WA DNR - NE REGION,GRAHAM,1773,99.16486603,2019,LIGHTNING,4319604.2857335,11457.8433779618,POINT (-117.6902369595491 47.45394606386788),"(-121.067222, 48.732778)",2019-07-24,2019-07-25 00:00:00,216221.5,156887.5,186554.5,619.589999999992,62195.5,3465.5
677,678,WASES,WA DNR - SE REGION,DESERT CANYON,334,1461.05282619,2019,UNDETERMINED,63643638.309929,47499.3980319891,POINT (-120.1534882565572 47.71234340118158),"(-121.333333, 47.283333)",2019-07-24,2019-07-26 00:00:00,94294.33333333333,70016.33333333333,82155.33333333333,421.9266666666643,43804.333333333336,537.3333333333334
678,679,WACOF,COLVILLE NF,NORTH MILL CREEK,1945,422.70882728,2019,UNKNOWN,18413122.863394,28433.6203490361,POINT (-117.710032035294 48.67998508951165),"(-121.067222, 48.732778)",2019-08-08,2019-08-12 00:00:00,86488.6,62755.0,74621.8,247.83599999999677,24878.2,1386.2
679,680,WASES,WA DNR - SE REGION,DRY SAGE,137,383.75363068,2019,UNKNOWN,16716241.2874665,16527.6886150037,POINT (-120.5746258737728 46.78290576587431),"(-121.333333, 47.283333)",2019-06-08,2019-11-05 00:00:00,1911.3716216216217,1419.25,1665.3108108108108,8.55256756756752,887.9256756756756,10.891891891891891
680,681,WAWFS,WA FIRE SERVICE,SULPHUR,391,1145.75785692,2019,UNKNOWN,49909012.610795,47711.5025553681,POINT (-118.6834380875666 46.6325071839056),"(-121.333333, 47.283333)",2019-08-02,2019-11-12 00:00:00,2800.8217821782177,2079.6930693069307,2440.2574257425745,12.532475247524683,1301.118811881188,15.96039603960396
